Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|6|,3211|3296|3332|3272|3315|3293|3381|,50.09700155714731|100.10689016990291|145.56736914765906|191.0777903422983|235.96322745098038|283.2588748861221|332.16344720496903|,10.166285713905177|10.269524721147171|13.628125076437483|21.60868706617248|30.887691578874012|38.53521288797332|39.56208757833314|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,3219|3570|3955|3530|3302|2748|2776|,50.101847778813294|101.5327537815126|149.93231479140326|198.68292889518415|249.79545124167174|300.04808114992716|350.01637067723345|,10.090696667382261|10.76110240091943|11.457102017789625|10.366659862572686|9.795600034857395|9.839997540208232|9.76080477219983|,0|3211|3296|6604|6608|3381|0|,0|0|0|0|0|0|0|,0|6|556|5380|6525|3265|0|,0|3205|2740|1224|83|116|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|3166|3274|646|159|0|,0|0|0|0|0|0|0|,51570|321|3166|3274|646|159|0|,20140|0|1921|2341|334|55|0|,31464|201|1245|933|312|104|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
1,0|1|2|3|4|5|6|,31035|1189|753|176|258|22|95|,50.010934533078625|134.4593188156105|181.34298546680154|218.25988232814933|247.3287963277922|270.2180918255227|298.3998558229079|,10.01537182577357|0.0|5.684341886080802e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|6.401067349047697|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,30838|197|1189|929|280|95|0|,49.83085998560994|78.19945684190675|134.4593188156105|188.33692932858537|249.12724097404248|298.3998558229079|nan|,9.786994919732265|2.9269657898362835|0.0|14.466494166098025|6.158792722499072|6.401067349047697|nan|,0|31035|1189|929|280|95|0|,0|0|0|0|0|0|0|,0|21759|76|101|52|16|0|,0|9276|1113|828|228|79|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|9056|1688|348|91|0|,0|0|0|0|0|0|0|,1388|9|9056|1688|348|91|0|,0|0|6744|995|108|22|0|,1384|13|2312|693|240|69|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
2,0|1|2|3|4|5|6|,1329|2310|425|242|90|126|64|,49.64182762887066|134.45931881561046|181.34298546680154|218.25988232814927|247.32879632779213|270.2180918255228|306.05823515802|,10.128081984282455|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|0.0|9.740036084801135|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1318|11|2310|667|216|64|0|,49.40443856244622|78.08535395136234|134.45931881561046|194.73712195922454|260.68088536813497|306.05823515802|nan|,9.827153684464268|2.51222102017488|2.842170943040401e-14|17.750128536434293|11.284574861959747|9.740036084801135|nan|,0|1329|2310|667|216|64|0|,0|0|0|0|0|0|0|,0|0|234|40|31|7|0|,0|1329|2076|627|185|57|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|1276|2383|280|147|0|,0|0|0|0|0|0|0|,991|5|1276|2383|280|147|0|,0|0|430|1561|52|53|0|,985|11|846|822|228|94|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
3,0|1|2|3|4|5|6|,943|772|661|144|157|56|84|,50.417141584639026|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.2180918255228|297.7721289907463|,9.74100930944617|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|0.0|13.902717639332325|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,933|10|772|805|213|84|0|,50.12167549262919|77.98412796915639|134.4593188156105|187.94675335255812|253.34663927555226|297.7721289907463|nan|,9.360022492111062|2.402088444073898|0.0|14.148528815598054|10.076197285995825|13.902717639332325|nan|,0|943|772|805|213|84|0|,0|0|0|0|0|0|0|,0|39|43|146|23|27|0|,0|904|729|659|190|57|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|864|1162|241|92|8|,0|0|0|0|0|0|0|,1276|7|864|1162|241|92|8|,26|0|160|594|59|16|1|,1251|6|704|568|182|76|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
4,0|1|2|3|4|5|6|,1207|638|299|233|79|81|71|,49.89380220064528|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779205|270.2180918255227|298.6850700635816|,10.081895835053256|0.0|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|5.684341886080802e-14|11.772490265510012|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1201|6|638|532|160|66|5|,49.75682503898698|77.31206405924961|134.4593188156105|197.5114760094595|258.91650217351827|296.3630161932106|329.3361811524784|,9.918270792269617|1.0857762031566272|0.0|18.315851368117258|11.44375360083089|8.516185757100658|0.0|,0|1207|638|532|160|66|5|,0|0|0|0|0|0|0|,0|18|59|85|25|16|1|,0|1189|579|447|135|50|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|1150|772|245|109|4|,0|0|0|0|0|0|0|,1117|7|1150|772|245|109|4|,51|0|367|298|69|30|0|,1064|9|783|474|176|79|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
5,0|1|2|3|4|5|6|,1019|723|294|133|113|36|78|,50.35905748248434|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|296.1564889952053|,9.808052555415214|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|12.148783763615517|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1010|9|723|427|149|75|3|,50.11391894811524|77.86904856168297|134.4593188156105|192.8416910465656|252.85909591113648|294.61107147097573|334.7919271009448|,9.49837161137982|1.900605759192196|0.0|17.096090135380617|9.79798182650927|9.560359113725728|0.0|,0|1019|723|427|149|75|3|,0|0|0|0|0|0|0|,0|79|83|54|18|10|0|,0|940|640|373|131|65|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|884|835|196|86|2|,0|0|0|0|0|0|0|,802|5|884|835|196|86|2|,0|0|189|302|30|15|1|,805|2|695|533|166|71|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
6,0|1|2|3|4|5|6|,773|621|332|151|80|69|63|,50.25703573340004|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277922|270.2180918255227|301.9708032460591|,9.83455803519928|0.0|5.684341886080802e-14|0.0|0.0|5.684341886080802e-14|11.96899370003908|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,771|2|621|483|149|62|1|,50.18302028955711|78.7899893348485|134.4593188156105|192.8842927671401|257.92853719586867|301.3721409975244|339.0878626552117|,9.737580978959647|3.489251995355829|0.0|17.113371294133483|11.41341729975748|11.090014660569294|0.0|,0|773|621|483|149|62|1|,0|0|0|0|0|0|0|,0|36|74|55|27|13|1|,0|737|547|428|122|49|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|709|763|171|98|4|,0|0|0|0|0|0|0|,791|5|709|763|171|98|4|,0|0|100|315|48|28|1|,794|2|609|448|123|70|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
7,0|1|2|3|4|5|6|,759|541|263|151|81|31|67|,50.020877122062394|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255228|298.8632660304033|,10.19407109070815|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|0.0|13.152269612856806|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,757|2|541|414|112|64|3|,49.95360323141212|75.48404473318797|134.4593188156105|194.80784398386314|253.66422633162827|297.434848134056|329.3361811524784|,10.123030752811273|0.3674370764423429|0.0|17.770154142339877|10.240891373776341|11.641404614757091|0.0|,0|759|541|414|112|64|3|,0|0|0|0|0|0|0|,0|21|21|16|12|11|1|,0|738|520|398|100|53|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|703|713|200|70|3|,0|0|0|0|0|0|0|,690|5|703|713|200|70|3|,0|0|55|249|41|18|0|,693|2|648|464|159|52|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
8,0|1|2|3|4|5|6|,674|580|280|140|92|49|50|,50.18159804941849|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.21809182552283|304.72880714216865|,10.196228268807943|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.742164092305616|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,672|2|580|420|141|47|3|,50.098077540615556|78.24448900720418|134.4593188156105|193.64861775391742|255.28323235182617|302.9259642926396|332.97334511812267|,10.095601850934042|0.41211474177885776|0.0|17.40279207401564|10.899467152639062|13.289496330084006|2.571863304394423|,0|674|580|420|141|47|3|,0|0|0|0|0|0|0|,0|0|48|50|16|5|0|,0|674|532|370|125|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|663|707|192|70|9|,0|0|0|0|0|0|0|,811|4|663|707|192|70|9|,17|0|62|187|26|10|1|,793|4|601|520|166|60|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
9,0|1|2|3|4|5|6|,747|533|331|150|90|62|63|,49.63144716467319|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.21809182552283|300.95503347655153|,10.234089242040886|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|15.411785601874369|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,743|4|533|481|152|56|7|,49.47392808712201|78.89061581980505|134.4593188156105|192.85553126555862|256.66521949134017|297.1358288125751|331.508670788364|,10.03228282652765|1.9299455637250373|0.0|17.101717898965017|11.248793321662157|11.588654878042135|3.6218084957408534|,0|747|533|481|152|56|7|,0|0|0|0|0|0|0|,0|34|30|73|15|10|3|,0|713|503|408|137|46|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|683|720|182|96|7|,0|0|0|0|0|0|0|,799|4|683|720|182|96|7|,17|0|83|210|23|22|1|,778|7|600|510|159|74|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
10,0|1|2|3|4|5|6|,749|541|305|162|85|57|72|,50.52685390252787|134.4593188156105|181.3429854668015|218.25988232814933|247.3287963277921|270.21809182552283|299.33111194694817|,10.217859298757663|0.0|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|14.114714182253476|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,742|7|541|467|142|66|6|,50.26235168942524|78.56408849140637|134.4593188156105|194.14927517030975|256.51675297124734|296.35538993060595|332.0640541267116|,9.888654400428178|3.5402642921197107|0.0|17.571779084394784|11.219951307843122|10.507187782003943|2.7278729742332075|,0|749|541|467|142|66|6|,0|0|0|0|0|0|0|,0|112|44|71|21|11|1|,0|637|497|396|121|55|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|605|690|192|95|6|,0|0|0|0|0|0|0|,1029|5|605|690|192|95|6|,14|0|63|224|29|30|0|,1008|14|542|466|163|65|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
11,0|1|2|3|4|5|6|,983|480|265|145|102|51|61|,49.97872583697604|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779208|270.21809182552283|300.6758023320778|,10.06517629171319|0.0|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|15.068849790682023|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,970|13|480|410|153|56|5|,49.619056934616594|76.8155593207193|134.4593188156105|194.3989611860587|254.95856149370235|297.4970043935303|336.2783392438117|,9.635696850308525|1.6641785972633876|0.0|17.650144675618|10.790117375352004|11.078962933330317|3.849240065808865|,0|983|480|410|153|56|5|,0|0|0|0|0|0|0|,0|113|23|31|21|10|2|,0|870|457|379|132|46|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|836|647|204|75|6|,0|0|0|0|0|0|0|,714|1|836|647|204|75|6|,0|0|119|131|31|13|1|,707|8|717|516|173|62|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
12,0|1|2|3|4|5|6|,658|632|303|164|91|69|64|,50.50902510186193|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779213|270.2180918255227|301.62282650874454|,10.396273854695243|0.0|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|14.520737271755829|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,651|7|632|467|160|60|4|,50.20999849029288|78.31849997778224|134.4593188156105|194.30737751232837|257.19980501118846|299.3374573627663|335.9033636984169|,10.03819162459971|2.627015097382923|0.0|17.621851857982296|11.335943815458744|11.767192177237849|6.56718254593855|,0|658|632|467|160|60|4|,0|0|0|0|0|0|0|,0|0|48|50|20|12|1|,0|658|584|417|140|48|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|611|780|205|93|7|,0|0|0|0|0|0|0|,861|4|611|780|205|93|7|,0|0|30|236|39|23|0|,857|8|581|544|166|70|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
13,0|1|2|3|4|5|6|,798|525|324|146|88|49|75|,49.42137593816797|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|300.1309372008329|,10.064605039864615|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|15.183163687385461|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,790|8|525|470|137|69|6|,49.13943585682431|77.26295897085424|134.4593188156105|192.81078747053937|255.51547865909723|297.20425754722226|333.78775321735503|,9.714795389627705|1.2436252805852555|0.0|17.083476841715065|10.971126807834702|11.863794808225267|5.630368377746635|,0|798|525|470|137|69|6|,0|0|0|0|0|0|0|,0|6|17|50|15|12|1|,0|792|508|420|122|57|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|752|725|177|94|9|,0|0|0|0|0|0|0|,729|6|752|725|177|94|9|,5|0|129|203|42|40|1|,727|3|623|522|135|54|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
14,0|1|2|3|4|5|6|,683|561|288|183|76|46|57|,50.12536725562982|134.45931881561046|181.3429854668015|218.25988232814925|247.3287963277921|270.2180918255229|302.98331533372703|,10.11387570683258|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|1.1368683772161603e-13|16.12902885060067|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,680|3|561|471|122|49|8|,50.00394108762049|77.6486320044118|134.45931881561046|195.68649316452263|255.9591864334938|297.8938994285711|334.155987752807|,9.9691664677839|0.3967346001928256|2.842170943040401e-14|17.99393178913756|11.093237400033532|10.590894838841058|6.010640143036929|,0|683|561|471|122|49|8|,0|0|0|0|0|0|0|,0|18|55|92|22|17|1|,0|665|506|379|100|32|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|634|675|183|67|5|,0|0|0|0|0|0|0|,700|6|634|675|183|67|5|,26|0|96|286|47|18|0|,675|5|538|389|136|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
15,0|1|2|3|4|5|6|,640|490|227|124|84|40|45|,50.21020176063015|134.4593188156105|181.34298546680157|218.25988232814925|247.3287963277921|270.2180918255228|299.9705320242812|,10.379250040556153|0.0|8.526512829121202e-14|1.1368683772161603e-13|8.526512829121202e-14|0.0|16.368635877248895|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,635|5|490|351|124|41|4|,49.985436548467675|78.7553837052642|134.4593188156105|194.38485216425772|254.71244003673746|296.257927652609|338.0247268339225|,10.102868723591037|2.3273536423438523|0.0|17.645819924141286|10.699916274595859|11.576227088399259|7.1584354700413435|,0|640|490|351|124|41|4|,0|0|0|0|0|0|0|,0|0|24|20|17|6|0|,0|640|466|331|107|35|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|616|626|168|55|6|,0|0|0|0|0|0|0|,640|3|616|626|168|55|6|,0|0|31|101|23|3|1|,641|2|585|525|145|52|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
16,0|1|2|3|4|5|6|,592|517|329|145|81|46|52|,49.339046334748744|134.4593188156105|181.34298546680154|218.2598823281494|247.32879632779216|270.2180918255229|300.9168740118066|,9.695456917762005|0.0|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|15.787889899838428|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,590|2|517|474|127|48|4|,49.238647207845275|78.9567887712742|134.4593188156105|192.63612902143322|255.61940729547402|297.63749011365957|340.2694807895722|,9.55425910685483|3.953841484964954|0.0|17.010958953016583|11.001455089148433|11.205101172100786|7.484357341531228|,0|592|517|474|127|48|4|,0|0|0|0|0|0|0|,0|29|66|80|24|6|0|,0|563|451|394|103|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|527|661|174|71|6|,0|0|0|0|0|0|0|,696|3|527|661|174|71|6|,58|0|59|210|40|27|2|,638|3|468|451|134|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
17,0|1|2|3|4|5|6|,593|422|261|162|80|39|45|,49.70856530410026|134.4593188156105|181.34298546680148|218.25988232814933|247.3287963277922|270.2180918255229|301.811972556955|,9.778076771416956|0.0|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|15.97432578537354|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,591|2|422|423|119|41|4|,49.621620653112096|75.40070967110313|134.4593188156105|195.48137149880705|254.83033014637607|298.46017538665006|336.1678935525814|,9.679499621787372|0.2847957554674778|0.0|17.945790017144994|10.743919891195615|12.076689991217055|8.964111243417754|,0|593|422|423|119|41|4|,0|0|0|0|0|0|0|,0|19|31|38|11|9|0|,0|574|391|385|108|32|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|543|565|215|59|6|,0|0|0|0|0|0|0|,536|2|543|565|215|59|6|,0|0|55|151|25|6|1|,533|5|488|414|190|53|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
18,0|1|2|3|4|5|6|,509|454|237|138|110|58|51|,51.25585801686647|134.4593188156105|181.34298546680157|218.2598823281494|247.3287963277921|270.21809182552283|302.22543743584447|,9.943437186847172|0.0|8.526512829121202e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|15.183633141188896|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,504|5|454|375|168|47|4|,50.98293764547058|78.76623145357266|134.4593188156105|194.92840351177753|255.23105310677056|299.47849811103157|334.50197450239494|,9.601486099662608|2.8689123401841927|0.0|17.80359214675269|10.882620470827389|12.36677808691112|3.4599109852349894|,0|509|454|375|168|47|4|,0|0|0|0|0|0|0|,0|21|17|42|26|8|3|,0|488|437|333|142|39|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|468|594|198|77|7|,0|0|0|0|0|0|0|,805|4|468|594|198|77|7|,0|0|29|137|38|20|2|,804|5|439|457|160|57|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
19,0|1|2|3|4|5|6|,752|388|276|133|82|62|56|,49.57292162300589|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.21809182552283|297.69606214881526|,10.059110279142917|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|12.41490239790936|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,748|4|388|409|144|52|4|,49.41470274799071|79.15985125084364|134.4593188156105|193.3477465488535|257.18390966709285|295.26220684084115|329.3361811524784|,9.848725440124383|2.0812155382118345|0.0|17.293473857906235|11.333725885886667|9.113441550161188|0.0|,0|752|388|409|144|52|4|,0|0|0|0|0|0|0|,0|26|27|55|33|7|1|,0|726|361|354|111|45|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|683|549|162|86|2|,0|0|0|0|0|0|0|,804|8|683|549|162|86|2|,18|0|87|172|20|32|1|,788|6|596|377|142|54|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
20,0|1|2|3|4|5|6|,753|540|191|143|79|47|48|,49.6486079217835|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779205|270.2180918255229|296.5923785822203|,10.308117694678167|0.0|8.526512829121202e-14|0.0|1.4210854715202004e-13|1.1368683772161603e-13|11.498531280141904|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,747|6|540|334|126|47|1|,49.40208528988444|80.34067559321717|134.4593188156105|197.14872274576177|255.86686687059634|295.779622230758|334.7919271009448|,9.965573285993122|4.614715540414022|0.0|18.26683995696638|11.069406986863113|10.164734828309978|0.0|,0|753|540|334|126|47|1|,0|0|0|0|0|0|0|,0|10|27|18|7|4|0|,0|743|513|316|119|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|715|624|193|77|2|,0|0|0|0|0|0|0|,706|8|715|624|193|77|2|,0|0|66|137|33|15|0|,710|4|649|487|160|62|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
21,0|1|2|3|4|5|6|,666|590|324|122|91|58|60|,50.23103604616705|134.4593188156105|181.3429854668015|218.25988232814925|247.32879632779213|270.21809182552283|298.97525926624087|,9.680895530076864|0.0|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|5.684341886080802e-14|12.323774844274759|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,662|4|590|446|149|58|2|,50.065148579289584|77.68541181438749|134.4593188156105|191.44132945129573|256.23872343429133|297.76019848563385|334.2120219038451|,9.469286449608724|2.467179505241721|0.0|16.45669991574301|11.160428009748122|10.583078099662828|4.875840751366667|,0|666|590|446|149|58|2|,0|0|0|0|0|0|0|,0|36|84|64|15|12|1|,0|630|506|382|134|46|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|600|709|174|87|3|,0|0|0|0|0|0|0|,748|7|600|709|174|87|3|,0|0|67|249|25|19|0|,754|1|533|460|149|68|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
22,0|1|2|3|4|5|6|,699|494|276|150|65|63|64|,49.47433532442253|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255228|299.9191330666049|,10.194569463693238|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|0.0|13.290476791320588|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,698|1|494|426|128|62|2|,49.432681989351494|78.54836320400915|134.4593188156105|194.34189281234654|258.59462145558143|298.882200129182|332.0640541267116|,10.14225700193538|0.0|0.0|17.632575807511465|11.443250611858456|12.152667805555943|2.7278729742332075|,0|699|494|426|128|62|2|,0|0|0|0|0|0|0|,0|14|34|31|5|11|0|,0|685|460|395|123|51|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|654|658|180|100|6|,0|0|0|0|0|0|0|,708|2|654|658|180|100|6|,10|0|76|167|24|21|1|,694|6|578|491|156|79|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|,655|519|273|161|100|42|78|,49.570231382749775|134.45931881561052|181.3429854668015|218.2598823281493|247.3287963277921|270.21809182552283|298.1619598113944|,10.224702296011543|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|13.78473781884275|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,650|5|519|434|142|73|5|,49.35096129640286|78.07534260784826|134.45931881561052|195.03796333472084|254.09886964402233|295.81841824760517|332.37766664271834|,9.951256702853634|1.722316104504844|2.842170943040401e-14|17.83321806813397|10.446449921832844|10.783277155765688|3.9650292823195747|,0|655|519|434|142|73|5|,0|0|0|0|0|0|0|,0|0|33|44|14|11|0|,0|655|486|390|128|62|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|626|667|213|89|9|,0|0|0|0|0|0|0|,816|4|626|667|213|89|9|,0|0|56|198|26|19|0|,818|2|570|469|187|70|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|,767|509|288|141|102|56|73|,49.46691863037101|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255228|302.9549700621592|,10.069014024589109|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|0.0|15.034171342543855|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,765|2|509|429|158|64|9|,49.38962938331467|79.03005562942435|134.4593188156105|193.4765110086431|255.44145802319028|298.63177968320787|333.6976572013683|,9.967909193843685|0.030554545497849972|0.0|17.34098235159053|10.948873505302181|10.164311565549546|4.5423937660754135|,0|767|509|429|158|64|9|,0|0|0|0|0|0|0|,0|81|53|69|8|12|2|,0|686|456|360|150|52|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|658|624|196|96|7|,0|0|0|0|0|0|0|,794|3|658|624|196|96|7|,3|0|105|156|43|20|3|,790|4|553|468|153|76|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|,737|482|268|142|70|66|79|,49.83327990646629|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779213|270.2180918255227|300.6897898767448|,9.71115511038459|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|14.250584797905725|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,733|4|482|410|136|75|4|,49.682644415266395|77.43723366884669|134.4593188156105|194.12883755048784|258.43683678992613|298.88647336337687|334.50197450239494|,9.519791033007799|1.5970935597220728|0.0|17.565191975950395|11.439696570719295|12.208422591642057|3.45991098523499|,0|737|482|410|136|75|4|,0|0|0|0|0|0|0|,0|60|34|65|29|18|1|,0|677|448|345|107|57|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|643|608|158|89|7|,0|0|0|0|0|0|0|,929|7|643|608|158|89|7|,19|0|105|229|44|34|2|,911|5|538|379|114|55|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
26,0|1|2|3|4|5|6|,859|490|224|124|67|34|57|,49.93579024676588|134.4593188156105|181.34298546680154|218.25988232814925|247.3287963277922|270.21809182552283|299.93464545954424|,9.931966174572175|0.0|5.684341886080802e-14|1.1368683772161603e-13|0.0|5.684341886080802e-14|14.26543296381186|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,854|5|490|348|101|53|4|,49.77602106076975|77.22436721490519|134.4593188156105|194.4972820495806|255.03410372306772|297.7156616336623|329.3361811524784|,9.737553502524486|1.660574549503876|0.0|17.67994037439955|10.816528824702658|12.19409042823861|0.0|,0|859|490|348|101|53|4|,0|0|0|0|0|0|0|,0|0|18|18|7|4|1|,0|859|472|330|94|49|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|820|628|161|69|8|,0|0|0|0|0|0|0|,631|5|820|628|161|69|8|,0|0|131|129|19|11|0|,630|6|689|499|142|58|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
