Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
106,0|1|2|3|4|5|6|,664|365|270|132|87|45|64|,50.15153858795226|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|298.8013145376109|,10.128129193093168|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|13.270353259186793|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,659|5|365|402|132|62|2|,49.94772443627779|77.01424377864558|134.45931881561046|193.4649516003784|255.131965247473|297.56151334854525|337.2351513986418|,9.890951865402824|1.137972083052326|2.842170943040401e-14|17.336761824701444|10.849866083607168|11.427286185471548|7.898970246163401|,0|664|365|402|132|62|2|,0|0|0|0|0|0|0|,0|31|16|57|24|17|0|,0|633|349|345|108|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|599|526|169|76|5|,0|0|0|0|0|0|0|,674|3|599|526|169|76|5|,42|0|51|129|32|18|0|,627|7|548|397|137|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
107,0|1|2|3|4|5|6|,587|504|225|130|78|47|55|,50.434410972617776|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779208|270.2180918255229|300.3745740963872|,9.898631033631798|0.0|5.684341886080802e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|14.03110326619117|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,582|5|504|355|125|52|3|,50.196901362205324|78.08052962462594|134.4593188156105|194.8618491061683|255.93517143493878|298.25465397100834|337.1198562696214|,9.594741583888645|4.079539845575366|0.0|17.78524165023733|11.087117321778425|11.072631165604585|7.488867154574892|,0|587|504|355|125|52|3|,0|0|0|0|0|0|0|,0|0|13|22|7|10|1|,0|587|491|333|118|42|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|562|643|172|79|3|,0|0|0|0|0|0|0|,582|3|562|643|172|79|3|,2|0|59|155|43|25|0|,579|4|503|488|129|54|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
108,0|1|2|3|4|5|6|,556|457|313|134|68|44|49|,49.74444136628516|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|300.90649950030416|,9.891294662683576|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|13.889499389075567|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,553|3|457|447|112|46|3|,49.58242115615639|79.61016676668942|134.45931881561046|192.40979571159033|256.32101955904346|298.84039675118987|332.58674165338954|,9.664506368811317|4.308197974198014|2.842170943040401e-14|16.91384058683345|11.178800297036046|11.59302402159914|4.596986745702774|,0|556|457|447|112|46|3|,0|0|0|0|0|0|0|,0|69|34|61|19|7|2|,0|487|423|386|93|39|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|473|634|165|64|4|,0|0|0|0|0|0|0|,477|4|473|634|165|64|4|,0|0|42|182|40|16|0|,480|1|431|452|125|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
109,0|1|2|3|4|5|6|,455|388|255|156|70|42|44|,50.70048173834371|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779213|270.21809182552283|299.35337772861385|,9.586967284250346|0.0|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|14.153558507428322|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,454|1|388|411|112|42|2|,50.631806654912474|81.87896961612407|134.4593188156105|195.35523829008682|255.91228213944115|297.6129022062423|335.9033636984169|,9.485066419981619|0.0|0.0|17.91495640766919|11.081232533641371|11.881291994043933|6.56718254593855|,0|455|388|411|112|42|2|,0|0|0|0|0|0|0|,0|10|10|41|9|4|0|,0|445|378|370|103|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|424|564|184|66|4|,0|0|0|0|0|0|0|,635|2|424|564|184|66|4|,0|0|12|116|35|21|0|,631|6|412|448|149|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
110,0|1|2|3|4|5|6|,609|365|251|146|88|45|43|,50.52609175451525|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255229|303.1113971334666|,10.295285878746197|2.842170943040401e-14|5.684341886080802e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|15.658258159396464|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,604|5|365|397|133|39|4|,50.301961584422955|77.60101630166484|134.45931881561046|194.91947650397225|255.07329480446788|299.8767093766244|334.6496027626767|,10.03658767960903|1.503066486458798|2.842170943040401e-14|17.8011463247699|10.8299980359704|12.392797898801568|6.450005636090893|,0|609|365|397|133|39|4|,0|0|0|0|0|0|0|,0|0|1|35|15|4|1|,0|609|364|362|118|35|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|576|545|191|67|6|,0|0|0|0|0|0|0|,565|4|576|545|191|67|6|,29|0|85|121|35|8|1|,538|2|491|424|156|59|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
111,0|1|2|3|4|5|6|,509|437|236|145|90|49|58|,49.66948324221307|134.45931881561046|181.34298546680157|218.2598823281494|247.32879632779213|270.21809182552283|300.96292762653377|,9.956209171550471|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|14.589838994187435|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,508|1|437|381|139|54|4|,49.59265720673836|88.69710926336514|134.45931881561046|195.3927231174457|255.39768466871877|298.5795861162563|333.1380380152783|,9.814122027311267|0.0|2.842170943040401e-14|17.924217911136285|10.935456575530848|12.042628986077858|4.094019832758606|,0|509|437|381|139|54|4|,0|0|0|0|0|0|0|,0|15|41|35|18|15|0|,0|494|396|346|121|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|469|558|198|70|8|,0|0|0|0|0|0|0|,921|2|469|558|198|70|8|,46|0|31|150|36|13|1|,874|3|438|408|162|57|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
112,0|1|2|3|4|5|6|,828|395|255|127|92|53|56|,49.85178867754471|134.4593188156105|181.3429854668015|218.2598823281492|247.3287963277921|270.2180918255229|302.2925327343224|,9.926846063539095|0.0|2.842170943040401e-14|1.7053025658242404e-13|8.526512829121202e-14|1.1368683772161603e-13|15.566133316591472|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,825|3|395|382|145|50|6|,49.7458060173169|78.99702024019328|134.4593188156105|193.61640405683073|255.69522847523854|298.3713441543128|334.96910423440227|,9.786525831888127|2.5903110385692822|0.0|17.39136924851474|11.022910269379336|11.186561745729392|4.774205545160749|,0|828|395|382|145|50|6|,0|0|0|0|0|0|0|,0|10|16|12|15|7|1|,0|818|379|370|130|43|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|792|563|190|82|6|,0|0|0|0|0|0|0|,857|6|792|563|190|82|6|,0|0|109|158|20|20|0|,855|8|683|405|170|62|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
113,0|1|2|3|4|5|6|,817|604|225|142|90|65|57|,49.72345466692924|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779213|270.2180918255228|301.01979643203214|,10.305932057838517|0.0|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|0.0|15.748766214811292|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,809|8|604|367|155|52|5|,49.44876660107997|77.50128532593779|134.4593188156105|195.6269074131541|256.92753314942104|297.4482261120775|338.16412775955916|,9.973386415902613|2.9901158376654435|0.0|17.980201531116077|11.294803005998684|11.109800680490522|5.608631199560849|,0|817|604|367|155|52|5|,0|0|0|0|0|0|0|,0|42|63|64|18|10|2|,0|775|541|303|137|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|744|673|187|84|5|,0|0|0|0|0|0|0|,836|4|744|673|187|84|5|,2|0|137|249|46|24|0|,836|4|607|424|141|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
114,0|1|2|3|4|5|6|,800|552|283|104|77|56|59|,49.71004265404149|134.4593188156105|181.34298546680154|218.2598823281493|247.3287963277921|270.2180918255228|301.3574596000178|,9.652727351916907|0.0|5.684341886080802e-14|5.684341886080802e-14|8.526512829121202e-14|0.0|15.588662851604402|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,797|3|552|387|133|54|5|,49.601375609736024|78.57925409119485|134.4593188156105|191.26380529517405|256.9663944320998|298.1538241441573|335.9567225233109|,9.502966454574956|4.3294621144165895|0.0|16.3653052619563|11.301085508822212|11.84129029698516|6.722256179000255|,0|800|552|387|133|54|5|,0|0|0|0|0|0|0|,0|46|41|41|18|6|1|,0|754|511|346|115|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|731|698|147|81|8|,0|0|0|0|0|0|0|,701|3|731|698|147|81|8|,0|0|119|262|32|22|3|,700|4|612|436|115|59|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
115,0|1|2|3|4|5|6|,675|558|274|129|55|46|60|,49.54792843162388|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779222|270.2180918255229|300.7584840824404|,9.930096758973288|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|13.759884223009589|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,671|4|558|403|101|56|4|,49.38383198338557|77.07510762360039|134.4593188156105|193.16005667055802|257.7536239802239|298.71722000600914|329.3361811524784|,9.728147860290413|1.5182383799159074|0.0|17.22226544324619|11.399119661908884|11.847232380893146|0.0|,0|675|558|403|101|56|4|,0|0|0|0|0|0|0|,0|35|41|36|11|11|0|,0|640|517|367|90|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|612|703|153|78|7|,0|0|0|0|0|0|0|,620|3|612|703|153|78|7|,19|0|45|194|26|17|0|,603|1|567|509|127|61|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
116,0|1|2|3|4|5|6|,561|505|301|157|84|30|61|,49.671982320995546|134.45931881561046|181.3429854668015|218.2598823281493|247.3287963277921|270.2180918255227|302.54587422692896|,9.742591229601521|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|15.049831334590639|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,560|1|505|458|114|55|6|,49.626545326259894|75.11669937295781|134.45931881561046|193.99790425988363|253.35229514298436|299.32570914695265|332.0640541267116|,9.691717311715811|0.0|2.842170943040401e-14|17.522367483118334|10.079241357093457|12.040414466585492|2.7278729742332075|,0|561|505|458|114|55|6|,0|0|0|0|0|0|0|,0|80|30|87|22|6|0|,0|481|475|371|92|49|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|455|648|181|62|10|,0|0|0|0|0|0|0|,624|4|455|648|181|62|10|,0|0|36|205|34|13|3|,623|5|419|443|147|49|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
117,0|1|2|3|4|5|6|,584|377|271|127|91|42|48|,50.44634930376854|134.45931881561046|181.3429854668015|218.2598823281492|247.32879632779213|270.21809182552283|304.75156095373364|,9.885668927292697|2.842170943040401e-14|2.842170943040401e-14|1.7053025658242404e-13|5.684341886080802e-14|5.684341886080802e-14|13.894667492590212|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,579|5|377|398|133|44|4|,50.205260437575056|78.36444000897359|134.45931881561046|193.12300029441755|254.55699490602285|302.07333723099623|334.2120219038451|,9.57837316510086|2.0496157115470846|2.842170943040401e-14|17.207929656916782|10.63962022287743|11.062414371237672|4.875840751366667|,0|584|377|398|133|44|4|,0|0|0|0|0|0|0|,0|0|15|57|16|7|0|,0|584|362|341|117|37|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|544|545|175|62|6|,0|0|0|0|0|0|0|,541|2|544|545|175|62|6|,0|0|24|115|29|15|1|,543|0|520|430|146|47|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
118,0|1|2|3|4|5|6|,511|463|239|144|75|57|50|,49.76161050481948|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.21809182552283|303.6606417181893|,9.876587290688681|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|16.42775445544001|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,511|0|463|383|132|45|5|,49.76161050481948|nan|134.4593188156105|195.22296757655113|257.21281029272126|300.2734516257392|334.1453525502404|,9.876587290688681|nan|0.0|17.881609676312998|11.337741586755472|13.510719259515632|4.82496065082142|,0|511|463|383|132|45|5|,0|0|0|0|0|0|0|,0|5|50|50|16|7|0|,0|506|413|333|116|38|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|480|557|179|76|10|,0|0|0|0|0|0|0|,580|2|480|557|179|76|10|,0|0|28|201|32|17|3|,580|2|452|356|147|59|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
119,0|1|2|3|4|5|6|,556|397|219|105|91|39|58|,49.83830655575561|134.45931881561046|181.34298546680154|218.25988232814927|247.32879632779213|270.2180918255229|299.4668904544449|,10.279919185464447|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|14.364288599437069|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,554|2|397|324|130|53|5|,49.733438756546136|78.88668693678397|134.45931881561046|193.30679463483094|254.19558497711137|296.36210024800397|332.3776666427183|,10.148923100637958|0.3183408101144707|2.842170943040401e-14|17.278135875029033|10.489192922256233|10.606328774216763|3.9650292823195747|,0|556|397|324|130|53|5|,0|0|0|0|0|0|0|,0|0|18|22|6|12|1|,0|556|379|302|124|41|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|530|536|161|71|6|,0|0|0|0|0|0|0|,632|1|530|536|161|71|6|,0|0|48|147|21|11|1|,630|3|482|389|140|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
120,0|1|2|3|4|5|6|,600|439|244|111|65|61|53|,50.4008903716221|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779216|270.21809182552283|300.3429874227364|,9.930270442178372|0.0|8.526512829121202e-14|1.4210854715202004e-13|2.842170943040401e-14|5.684341886080802e-14|13.727535723433787|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,597|3|439|355|126|49|4|,50.256749896264246|79.08484496783508|134.4593188156105|192.8860151896455|258.4101219258998|297.6658404355902|333.1380380152783|,9.743215114800035|2.0081152735188263|0.0|17.114067388065433|11.438879276851221|10.368027297890047|4.094019832758606|,0|600|439|355|126|49|4|,0|0|0|0|0|0|0|,0|41|51|59|18|16|0|,0|559|388|296|108|33|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|537|542|136|70|5|,0|0|0|0|0|0|0|,768|2|537|542|136|70|5|,71|0|51|90|22|14|1|,696|2|486|452|114|56|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
121,0|1|2|3|4|5|6|,647|436|270|132|64|43|53|,49.74364657388796|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|297.93378577725116|,9.63077328344877|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|14.580603479832428|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,645|2|436|402|107|49|4|,49.66395327680044|75.44473488461321|134.4593188156105|193.46495160037844|256.52729825678665|294.87959315501206|335.34764539968086|,9.538582204523449|0.3061026684828434|0.0|17.336761824701444|11.222067146986982|10.22574453885186|4.676832915915436|,0|647|436|402|107|49|4|,0|0|0|0|0|0|0|,0|14|17|36|4|10|2|,0|633|419|366|103|39|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|591|613|160|69|2|,0|0|0|0|0|0|0|,449|4|591|613|160|69|2|,7|0|49|105|25|10|1|,441|5|542|508|135|59|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
122,0|1|2|3|4|5|6|,416|490|276|179|80|39|53|,49.04886187126289|134.4593188156105|181.3429854668015|218.25988232814927|247.3287963277922|270.2180918255229|298.1201025408604|,9.899857459935694|0.0|2.842170943040401e-14|8.526512829121202e-14|0.0|1.1368683772161603e-13|12.08750281515607|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,411|5|490|455|119|52|1|,48.70727960390379|77.1269242481812|134.4593188156105|195.8663361001669|254.83033014637604|297.4148751454742|334.7919271009448|,9.458420563181761|1.573303793490845|0.0|18.03411555340231|10.743919891195615|11.070599226672543|0.0|,0|416|490|455|119|52|1|,0|0|0|0|0|0|0|,0|17|51|81|19|22|1|,0|399|439|374|100|30|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|373|605|198|51|2|,0|0|0|0|0|0|0|,567|1|373|605|198|51|2|,24|0|30|206|62|16|0|,540|4|343|399|136|35|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
123,0|1|2|3|4|5|6|,515|309|238|122|81|39|34|,50.15495108064354|134.45931881561046|181.34298546680157|218.25988232814925|247.32879632779216|270.2180918255229|297.3299257666986|,9.553227697932817|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|2.842170943040401e-14|1.1368683772161603e-13|12.172174385460416|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,511|4|309|360|120|32|2|,49.944181437617836|77.08077297717769|134.45931881561046|193.85371162536936|254.76781736455456|295.3295348050874|329.3361811524784|,9.286921757937117|1.2417780769407523|2.842170943040401e-14|17.47394970353706|10.720770342605773|9.454911718858446|0.0|,0|515|309|360|120|32|2|,0|0|0|0|0|0|0|,0|0|7|30|7|8|0|,0|515|302|330|113|24|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|496|476|171|55|3|,0|0|0|0|0|0|0|,455|1|496|476|171|55|3|,26|0|56|78|42|7|1|,429|1|440|398|129|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
124,0|1|2|3|4|5|6|,386|390|204|149|68|47|44|,50.076640362451876|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779216|270.2180918255229|297.1179123932875|,10.229323890010733|0.0|8.526512829121202e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|12.420360582236746|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,385|1|390|353|115|42|2|,50.00698990879256|76.8920650212932|134.4593188156105|196.92547167739878|256.68355187903853|295.4538104059816|332.0640541267116|,10.150778263441183|0.0|0.0|18.233023879119475|11.252213679891577|10.016676088065743|2.7278729742332075|,0|386|390|353|115|42|2|,0|0|0|0|0|0|0|,0|7|1|35|9|10|1|,0|379|389|318|106|32|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|348|534|174|66|2|,0|0|0|0|0|0|0|,547|4|348|534|174|66|2|,0|0|1|135|36|10|0|,548|3|347|399|138|56|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
125,0|1|2|3|4|5|6|,500|313|253|114|85|43|53|,49.253481173927284|134.45931881561046|181.3429854668015|218.25988232814927|247.3287963277921|270.21809182552283|298.74148050200733|,9.22025582980263|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|13.071245794529306|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,498|2|313|367|128|51|2|,49.14099066180203|77.26361869311681|134.45931881561046|192.81035942373245|255.01816903406103|297.35047887840585|334.2120219038451|,9.065921529501608|0.13546808881817185|2.842170943040401e-14|17.083301676503535|10.81100695819126|11.19602547546358|4.875840751366667|,0|500|313|367|128|51|2|,0|0|0|0|0|0|0|,0|2|0|53|18|8|1|,0|498|313|314|110|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|468|479|156|75|2|,0|0|0|0|0|0|0|,703|1|468|479|156|75|2|,79|0|18|85|21|13|1|,625|0|450|394|135|62|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
126,0|1|2|3|4|5|6|,593|407|213|146|62|54|56|,50.543604468550754|134.4593188156105|181.3429854668016|218.25988232814936|247.32879632779222|270.2180918255229|301.1711635015863|,9.455399140993475|0.0|1.1368683772161603e-13|0.0|2.842170943040401e-14|1.1368683772161603e-13|11.93949357374538|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,593|0|407|359|116|55|1|,50.543604468550754|nan|134.4593188156105|196.35654240762824|257.9841580250115|300.65907227157|329.3361811524784|,9.455399140993475|nan|0.0|18.13414020821024|11.417398548893907|11.42182369044061|0.0|,0|593|407|359|116|55|1|,0|0|0|0|0|0|0|,0|75|9|42|14|10|0|,0|518|398|317|102|45|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|499|535|167|75|4|,0|0|0|0|0|0|0|,652|2|499|535|167|75|4|,26|0|40|94|20|14|0|,625|3|459|441|147|61|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
127,0|1|2|3|4|5|6|,603|421|269|118|92|38|59|,49.50642834268283|134.45931881561046|181.34298546680154|218.25988232814922|247.3287963277921|270.2180918255229|302.35954765214416|,10.511909314102352|2.842170943040401e-14|5.684341886080802e-14|1.4210854715202004e-13|8.526512829121202e-14|1.1368683772161603e-13|14.55337286224145|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,600|3|421|387|130|55|4|,49.357470699044704|79.29795707030847|134.45931881561046|192.59930027207034|254.01951347328264|300.2984152894204|330.70011763959496|,10.322500110621245|2.7880380927366395|2.842170943040401e-14|16.995399074739574|10.410576636954545|12.811577770067194|2.362407293982971|,0|603|421|387|130|55|4|,0|0|0|0|0|0|0|,0|76|31|49|7|10|0|,0|527|390|338|123|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|507|567|178|66|9|,0|0|0|0|0|0|0|,664|2|507|567|178|66|9|,0|0|48|128|33|12|2|,665|1|459|439|145|54|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
128,0|1|2|3|4|5|6|,615|416|237|153|75|53|49|,50.12945820902148|134.4593188156105|181.34298546680157|218.25988232814933|247.32879632779213|270.2180918255229|303.15924767552644|,10.021665776123658|0.0|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|15.801740712055265|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,614|1|416|390|128|44|5|,50.08805640037088|75.55016872048915|134.4593188156105|195.82576808163796|256.8063952448212|299.83897279289096|332.3776666427183|,9.977132873016842|0.0|0.0|18.025215665523415|11.274337274925706|12.970948511984854|3.9650292823195743|,0|615|416|390|128|44|5|,0|0|0|0|0|0|0|,0|46|25|26|20|12|0|,0|569|391|364|108|32|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|539|551|199|63|10|,0|0|0|0|0|0|0|,674|4|539|551|199|63|10|,34|1|67|136|57|13|5|,638|5|472|415|142|50|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
129,0|1|2|3|4|5|6|,609|429|244|129|93|42|52|,50.134727901946896|134.45931881561046|181.34298546680157|218.25988232814936|247.3287963277921|270.21809182552283|298.619579908459|,9.916444628104921|2.842170943040401e-14|8.526512829121202e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.425221114482387|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,605|4|429|373|135|48|4|,49.9478940689252|78.39334514647823|134.45931881561046|194.1104913518253|254.44991048264163|295.74304173289073|333.1380380152783|,9.677248322857436|1.8373969133732686|2.842170943040401e-14|17.55925657338483|10.596556957664335|10.791788713542541|4.094019832758606|,0|609|429|373|135|48|4|,0|0|0|0|0|0|0|,0|0|1|41|27|6|0|,0|609|428|332|108|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|587|594|175|62|6|,0|0|0|0|0|0|0|,643|2|587|594|175|62|6|,0|0|49|117|23|11|1|,638|7|538|477|152|51|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
130,0|1|2|3|4|5|6|,617|478|288|148|83|54|53|,50.73205029288898|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255229|300.8285056284209|,10.093887532515737|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|14.136707086632352|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,611|6|478|436|137|49|4|,50.44989217744256|79.46515171584949|134.4593188156105|193.87440917202966|256.3508544071896|298.121958421552|333.9837089125643|,9.72598948591011|3.275008401671278|0.0|17.480980989973183|11.18530381299476|10.80435537718138|5.3823473758633416|,0|617|478|436|137|49|4|,0|0|0|0|0|0|0|,0|40|46|88|28|8|2|,0|577|432|348|109|41|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|566|591|162|74|3|,0|0|0|0|0|0|0|,758|6|566|591|162|74|3|,47|0|79|144|22|26|1|,708|9|487|447|140|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
131,0|1|2|3|4|5|6|,689|431|252|139|79|47|47|,50.11776295644652|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779205|270.2180918255229|302.2218611800036|,10.23909744617603|0.0|2.842170943040401e-14|0.0|1.4210854715202004e-13|1.1368683772161603e-13|13.61652223441878|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,681|8|431|391|126|45|2|,49.792135558249164|77.8367952279963|134.4593188156105|194.46689509270263|255.86686687059634|300.8955414934832|332.0640541267116|,9.842461513066224|2.344076158070603|0.0|17.670795517130028|11.069406986863115|12.328015733899472|2.7278729742332075|,0|689|431|391|126|45|2|,0|0|0|0|0|0|0|,0|49|29|41|3|10|0|,0|640|402|350|123|35|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|617|565|190|66|7|,0|0|0|0|0|0|0|,521|4|617|565|190|66|7|,0|0|81|167|38|15|0|,522|3|536|398|152|51|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
132,0|1|2|3|4|5|6|,467|477|219|143|83|56|53|,49.60954299864849|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779213|270.2180918255228|301.99808294593913|,10.145743231447641|2.842170943040401e-14|5.684341886080802e-14|0.0|5.684341886080802e-14|0.0|15.72594237679569|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,465|2|477|362|139|47|6|,49.48602239454116|78.32808345360519|134.45931881561046|195.92617953081458|256.55038300313686|298.18455067592987|331.87075239434495|,9.988653290388653|3.164024929976314|2.842170943040401e-14|18.047069625330465|11.226662975212397|12.189184438260012|3.7928913268634346|,0|467|477|362|139|47|6|,0|0|0|0|0|0|0|,0|0|29|44|24|8|4|,0|467|448|318|115|39|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|437|579|174|75|6|,0|0|0|0|0|0|0|,614|2|437|579|174|75|6|,10|0|44|163|30|16|2|,603|4|393|416|144|59|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
