Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|6|,3149|3238|3273|3331|3288|3395|3426|,49.88283105747857|99.83562476837555|145.33610021387105|190.83372380666466|236.39131751824817|281.8738265095729|331.2193485113835|,9.926581995069306|9.979532466280714|13.87014743545246|21.844806292112747|30.379552805716838|39.82519320740716|40.186691946784656|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,3155|3519|3895|3638|3327|2785|2781|,49.88984215530903|101.28317931230464|149.7872300385109|198.74426250687193|249.86920228434025|300.10386140035905|349.9819564904711|,9.871689999637148|10.616270221972112|11.574724652978508|10.51579137834587|9.653753816048265|9.746817788929505|9.737717845530918|,0|3149|3238|6604|6683|3426|0|,0|0|0|0|0|0|0|,0|0|641|5569|6512|3371|0|,0|3149|2597|1035|171|55|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|3118|3035|574|145|0|,0|0|0|0|0|0|0|,50770|307|3118|3035|574|145|0|,22068|0|1753|2044|255|44|0|,28809|193|1365|991|319|101|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
1,0|1|2|3|4|5|6|,28345|1288|790|184|256|40|89|,50.06903890963274|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779216|270.2180918255228|293.66307749559326|,9.929002723288848|0.0|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|0.0|6.895574582265485|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,28155|190|1288|974|296|89|0|,49.8788070143193|78.25840213357897|134.4593188156105|188.31701937079328|250.42194436802606|293.66307749559326|nan|,9.684924252093513|2.8266906378272902|0.0|14.450693459041382|7.825114357780119|6.895574582265485|nan|,0|28345|1288|974|296|89|0|,0|0|0|0|0|0|0|,0|20147|65|110|38|16|0|,0|8198|1223|864|258|73|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|7953|1809|357|98|0|,0|0|0|0|0|0|0|,1445|13|7953|1809|357|98|0|,0|0|5866|1027|101|31|0|,1451|7|2087|782|256|67|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
2,0|1|2|3|4|5|6|,1384|2085|444|283|104|122|60|,50.137487420424385|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255227|301.2414266431309|,9.791707170583251|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|10.259654734187137|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1379|5|2085|727|226|60|0|,50.035004377120295|78.40231076369425|134.45931881561046|195.71366196165903|259.6849646938237|301.2414266431309|nan|,9.659031366264085|2.412839400264139|2.842170943040401e-14|18.000123307038795|11.40829050559672|10.259654734187137|nan|,0|1384|2085|727|226|60|0|,0|0|0|0|0|0|0|,0|6|243|44|35|6|0|,0|1378|1842|683|191|54|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|1315|2149|328|139|0|,0|0|0|0|0|0|0|,1077|8|1315|2149|328|139|0|,9|0|421|1388|91|41|0|,1070|6|894|761|237|98|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
3,0|1|2|3|4|5|6|,981|796|595|134|152|54|87|,50.360763485188414|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779222|270.2180918255229|297.96016615810674|,10.031661393399396|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|13.633556791880856|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,975|6|796|729|206|87|0|,50.190563887736346|78.01819807114914|134.4593188156105|188.1288073864457|253.32890291457588|297.96016615810674|nan|,9.822672037014856|2.2938433959883033|0.0|14.299094684694369|10.06662473870995|13.633556791880856|nan|,0|981|796|729|206|87|0|,0|0|0|0|0|0|0|,0|9|26|112|36|21|0|,0|972|770|617|170|66|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|902|1166|225|88|10|,0|0|0|0|0|0|0|,934|7|902|1166|225|88|10|,0|0|158|570|23|28|2|,933|8|744|596|202|60|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
4,0|1|2|3|4|5|6|,883|667|335|211|83|99|64|,49.728657743644185|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779213|270.21809182552266|302.9548994272102|,9.830178172336467|0.0|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|14.196971634350856|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,875|8|667|546|182|56|8|,49.46871055185081|78.16038184604442|134.4593188156105|195.60940531615023|259.7795669556785|299.186144895029|329.3361811524784|,9.485448189674724|3.0284249883418197|0.0|17.976129028275295|11.400336786600548|10.803672842124941|0.0|,0|883|667|546|182|56|8|,0|0|0|0|0|0|0|,0|2|70|106|16|10|3|,0|881|597|440|166|46|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|835|800|227|119|9|,0|0|0|0|0|0|0|,803|5|835|800|227|119|9|,32|0|207|338|60|44|1|,771|6|628|462|167|75|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
5,0|1|2|3|4|5|6|,704|560|290|128|111|40|73|,50.15850225901477|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779208|270.2180918255228|298.7744299811536|,9.691456527164993|0.0|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|0.0|15.590610162395976|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,698|6|560|418|151|65|8|,49.925579065355656|77.25523378802366|134.4593188156105|192.6476811564008|253.39218586361477|294.6772454709311|332.0640541267116|,9.398730860048525|1.8634729242922827|0.0|17.01582029134702|10.100595137919782|10.903512030733483|2.7278729742332075|,0|704|560|418|151|65|8|,0|0|0|0|0|0|0|,0|36|7|15|9|13|0|,0|668|553|403|142|52|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|615|758|206|81|8|,0|0|0|0|0|0|0|,969|3|615|758|206|81|8|,0|0|52|195|37|11|2|,965|7|563|563|169|70|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
6,0|1|2|3|4|5|6|,906|519|346|171|79|69|63|,49.98899960366337|134.45931881561052|181.3429854668015|218.2598823281493|247.32879632779205|270.2180918255227|301.34037278446334|,10.193344330291474|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|13.908066251528577|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,899|7|519|517|148|59|4|,49.773218598674994|77.70144581574185|134.45931881561052|193.55340976716994|258.00015706659894|299.01931613317544|335.57595839096166|,9.933475379970641|1.2920107993962193|2.842170943040401e-14|17.368837408847188|11.418493302344327|10.982260458408309|4.006758920004264|,0|906|519|517|148|59|4|,0|0|0|0|0|0|0|,0|83|23|96|27|10|0|,0|823|496|421|121|49|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|777|723|187|93|8|,0|0|0|0|0|0|0|,907|15|777|723|187|93|8|,22|0|107|261|46|32|0|,892|8|670|462|141|61|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
7,0|1|2|3|4|5|6|,864|599|267|158|78|44|63|,50.646496474365826|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779208|270.21809182552283|300.383138510465|,10.157286729329266|0.0|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|15.709448811115138|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,856|8|599|425|122|56|7|,50.39920467718356|77.10671877286876|134.4593188156105|195.06738477054964|255.583952081072|296.0233625081607|335.2613465289004|,9.873706551850162|2.0701992836089276|0.0|17.841050903231636|10.991228452984863|10.127387571176055|5.658501259833345|,0|864|599|425|122|56|7|,0|0|0|0|0|0|0|,0|39|73|47|6|9|0|,0|825|526|378|116|47|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|788|699|193|85|8|,0|0|0|0|0|0|0|,793|5|788|699|193|85|8|,3|0|167|201|32|13|3|,789|5|621|498|161|72|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
8,0|1|2|3|4|5|6|,739|555|310|137|93|53|72|,49.74939078699581|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.2180918255229|301.2746733531621|,9.63211619937321|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|14.544686088439166|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,734|5|555|447|146|67|5|,49.55689026459686|78.00846747516054|134.4593188156105|192.65756012005576|255.63792414546154|298.4646635348541|338.92880491848894|,9.376452593347814|1.4767833448490515|0.0|17.01997020914387|11.006746878922955|10.569517296016064|5.066619890610833|,0|739|555|447|146|67|5|,0|0|0|0|0|0|0|,0|57|28|55|15|12|1|,0|682|527|392|131|55|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|647|737|186|87|5|,0|0|0|0|0|0|0|,863|13|647|737|186|87|5|,20|0|74|284|39|30|0|,845|11|573|453|147|57|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
9,0|1|2|3|4|5|6|,780|517|266|154|79|59|57|,50.661030649779626|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779205|270.21809182552283|300.9659642795773|,10.082366635067194|0.0|5.684341886080802e-14|0.0|1.4210854715202004e-13|5.684341886080802e-14|15.10998691378495|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,769|11|517|420|138|52|5|,50.27846231584043|77.40603508607445|134.4593188156105|194.87918098262904|257.11479947537265|297.67546180125606|335.1871900541184|,9.625472146365093|2.3699547330614767|0.0|17.79004622563234|11.323818268686411|11.164130576272997|4.77732876316675|,0|780|517|420|138|52|5|,0|0|0|0|0|0|0|,0|19|34|59|23|16|1|,0|761|483|361|115|36|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|719|651|189|71|6|,0|0|0|0|0|0|0|,869|4|719|651|189|71|6|,45|0|121|194|31|16|1|,816|11|598|457|158|55|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
10,0|1|2|3|4|5|6|,792|541|275|142|90|48|53|,49.73263019209521|134.4593188156105|181.34298546680148|218.25988232814933|247.32879632779213|270.2180918255228|300.1269392553035|,10.289289103386286|0.0|0.0|2.842170943040401e-14|5.684341886080802e-14|0.0|14.125556906204622|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,783|9|541|417|138|49|4|,49.39734525314208|78.90241988101683|134.4593188156105|193.9142069399703|255.29029041395933|297.3631213240986|333.9837089125643|,9.852529375176475|3.250139673972753|0.0|17.49442417511003|10.90172475609433|10.594438395965783|5.3823473758633416|,0|792|541|417|138|49|4|,0|0|0|0|0|0|0|,0|18|46|76|26|13|1|,0|774|495|341|112|36|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|742|664|165|68|4|,0|0|0|0|0|0|0|,745|3|742|664|165|68|4|,16|0|162|191|24|20|1|,729|2|580|473|141|48|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
11,0|1|2|3|4|5|6|,697|526|290|135|81|43|44|,50.13723036208782|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779216|270.21809182552283|301.5560660073871|,9.856131638573531|0.0|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|14.541980865734354|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,695|2|526|425|124|41|3|,50.05395026988316|79.07706240321293|134.4593188156105|193.0695291757002|255.26621331490836|299.1524617906439|334.4053236362117|,9.745333437305472|3.452868107117638|0.0|17.18708169774002|10.894002684020629|11.876172360916291|3.990481985249035|,0|697|526|425|124|41|3|,0|0|0|0|0|0|0|,0|19|36|39|19|9|0|,0|678|490|386|105|32|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|652|698|173|56|5|,0|0|0|0|0|0|0|,685|3|652|698|173|56|5|,0|0|96|170|32|6|0|,686|2|556|528|141|50|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
12,0|1|2|3|4|5|6|,620|495|310|163|83|44|51|,50.190258752658806|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779213|270.21809182552283|301.82811875330185|,10.134614287736763|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|15.21261245161508|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,618|2|495|473|127|46|5|,50.106818409639004|75.97332474577689|134.4593188156105|194.06487592853446|255.25894594905307|298.3405892187258|333.9133904714005|,10.044018920027808|0.8201169060021911|0.0|17.544407118418945|10.891660342054063|11.356797308769188|5.707059010582163|,0|620|495|473|127|46|5|,0|0|0|0|0|0|0|,0|29|18|78|22|7|2|,0|591|477|395|105|39|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|545|668|185|69|6|,0|0|0|0|0|0|0|,819|9|545|668|185|69|6|,2|0|55|144|16|13|0|,822|4|490|524|169|56|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
13,0|1|2|3|4|5|6|,769|442|304|168|105|46|50|,50.349310475488814|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|301.103344250466|,10.14020057594738|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|16.102349448873206|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,766|3|442|472|151|45|5|,50.237201224438024|78.97453924379197|134.4593188156105|194.48289790897616|254.3016942939882|297.43200999493547|334.1453525502403|,9.99964998721939|1.7247177537233747|0.0|17.675618614546064|10.534866680542532|12.276869683494052|4.82496065082142|,0|769|442|472|151|45|5|,0|0|0|0|0|0|0|,0|20|18|70|19|4|2|,0|749|424|402|132|41|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|713|628|205|72|7|,0|0|0|0|0|0|0|,883|5|713|628|205|72|7|,0|0|87|131|28|14|0|,876|12|626|497|177|58|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
14,0|1|2|3|4|5|6|,838|560|281|176|94|59|61|,50.0668302186407|134.4593188156105|181.34298546680148|218.25988232814933|247.32879632779208|270.21809182552283|303.01199664852817|,10.180120254502748|0.0|0.0|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|15.09003835939578|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,826|12|560|457|153|54|7|,49.65507129155679|78.40956969958343|134.4593188156105|195.56043371099673|256.1553874020804|299.216951001726|332.28806306671635|,9.647985711088328|3.8638377742556456|0.0|17.964638484704803|11.141173248105877|11.401177516845983|3.657289628554537|,0|838|560|457|153|54|7|,0|0|0|0|0|0|0|,0|27|60|73|38|16|4|,0|811|500|384|115|38|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|771|673|193|78|6|,0|0|0|0|0|0|0|,808|4|771|673|193|78|6|,26|0|138|198|40|16|1|,781|6|633|475|153|62|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
15,0|1|2|3|4|5|6|,740|565|311|116|92|42|59|,50.00262817581324|134.4593188156105|181.3429854668015|218.25988232814925|247.3287963277921|270.21809182552283|299.86994370362817|,10.10506851802921|0.0|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|5.684341886080802e-14|13.985140016475778|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,734|6|565|427|134|55|4|,49.77844857017253|77.42726659919377|134.4593188156105|191.3719316867461|254.50305312558828|297.4504459355081|333.1380380152783|,9.834408002576742|2.0163463512358333|0.0|16.421260942666944|10.618084724687133|11.056374241889484|4.094019832758606|,0|740|565|427|134|55|4|,0|0|0|0|0|0|0|,0|135|49|57|22|4|2|,0|605|516|370|112|51|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|571|716|161|80|3|,0|0|0|0|0|0|0|,741|8|571|716|161|80|3|,0|0|82|223|39|27|0|,745|4|489|493|122|53|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
16,0|1|2|3|4|5|6|,699|447|292|150|64|49|48|,49.8336678543977|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|302.60040836010404|,9.934133531739933|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|13.243256361087798|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,696|3|447|442|113|47|1|,49.68899229403686|83.39839785811724|134.4593188156105|193.87134413015485|257.254243048047|301.75210755405607|342.4705462443555|,9.704494526600564|3.6759155205064578|0.0|17.479941470707757|11.343367680291264|12.023889791869372|0.0|,0|699|447|442|113|47|1|,0|0|0|0|0|0|0|,0|5|35|50|22|9|0|,0|694|412|392|91|38|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|668|599|173|68|5|,0|0|0|0|0|0|0|,607|5|668|599|173|68|5|,0|0|74|121|10|14|1|,607|5|594|478|163|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
17,0|1|2|3|4|5|6|,576|530|256|172|112|40|52|,50.07516997431226|134.45931881561046|181.34298546680154|218.25988232814933|247.32879632779216|270.2180918255228|298.97183461070887|,10.34468315347361|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|0.0|14.132147462824266|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,571|5|530|428|152|48|4|,49.831005008945596|77.9588090191858|134.45931881561046|196.17874775687585|253.35229514298442|296.44147239889475|329.3361811524784|,10.052792016181249|1.6234893017576544|2.842170943040401e-14|18.099460312245697|10.079241357093457|11.537989277667146|0.0|,0|576|530|428|152|48|4|,0|0|0|0|0|0|0|,0|18|22|62|23|7|0|,0|558|508|366|129|41|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|535|680|217|64|6|,0|0|0|0|0|0|0|,817|5|535|680|217|64|6|,1|0|62|241|48|10|0|,816|5|473|439|169|54|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
18,0|1|2|3|4|5|6|,784|415|277|116|92|69|55|,50.252714365996496|134.4593188156105|181.34298546680154|218.25988232814925|247.3287963277921|270.2180918255227|301.2201268425585|,10.227313081610985|0.0|5.684341886080802e-14|1.1368683772161603e-13|8.526512829121202e-14|5.684341886080802e-14|13.374265498247345|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,779|5|415|393|161|51|4|,50.08426359262856|76.49734485671856|134.4593188156105|192.2395758889805|257.1384943982481|298.80099529086027|332.0640541267116|,10.04028437238085|1.4054802211842221|0.0|16.838426943370052|11.32726364329341|10.57585590397918|2.7278729742332075|,0|784|415|393|161|51|4|,0|0|0|0|0|0|0|,0|80|8|38|15|6|0|,0|704|407|355|146|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|677|594|175|94|7|,0|0|0|0|0|0|0|,801|2|677|594|175|94|7|,0|0|69|129|18|17|1|,801|2|608|465|157|77|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
19,0|1|2|3|4|5|6|,777|527|269|146|85|56|75|,50.25945660709311|134.45931881561052|181.34298546680154|218.25988232814936|247.3287963277921|270.2180918255228|299.05022173788296|,9.840670721561105|2.842170943040401e-14|5.684341886080802e-14|0.0|8.526512829121202e-14|0.0|14.959293768113186|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,775|2|527|415|141|69|6|,50.19325491081655|75.91261391425985|134.45931881561052|194.33061665175762|256.4195803552596|296.1171937685026|332.7800433857561|,9.766528791118647|0.6089676436876061|2.842170943040401e-14|17.629080439200617|11.19996819980729|11.59727759380007|3.729711725866319|,0|777|527|415|141|69|6|,0|0|0|0|0|0|0|,0|49|23|76|28|16|2|,0|728|504|339|113|53|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|705|659|168|88|8|,0|0|0|0|0|0|0|,769|4|705|659|168|88|8|,0|0|95|142|17|24|0|,768|5|610|517|151|64|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
20,0|1|2|3|4|5|6|,724|545|326|150|86|55|64|,50.08810646937064|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779208|270.2180918255229|302.72090258257134|,10.443711728941874|2.842170943040401e-14|5.684341886080802e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|14.77907992904452|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,719|5|545|476|141|57|7|,49.89754709589593|77.49054437503497|134.45931881561046|192.97646136848675|256.25724492619764|298.99413294507156|333.0674553450687|,10.225128961606185|1.6195353083002304|2.842170943040401e-14|17.150337269173427|11.16461839611337|10.804456488854626|3.524079089256374|,0|724|545|476|141|57|7|,0|0|0|0|0|0|0|,0|25|43|96|23|17|1|,0|699|502|380|118|40|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|673|701|178|77|9|,0|0|0|0|0|0|0|,859|1|673|701|178|77|9|,88|0|108|197|36|23|0|,767|6|565|504|142|54|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
21,0|1|2|3|4|5|6|,727|524|307|147|83|42|57|,49.99156096280153|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.21809182552283|302.9345220046513|,9.783736133469288|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|17.09044264075475|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,722|5|524|454|125|49|8|,49.80749898145111|76.57011106980235|134.4593188156105|193.2962538338018|255.0195996150296|297.647615295852|335.31682559604633|,9.563095719973903|0.8996291749750792|0.0|17.274170046836762|10.811503773921256|11.683583402995449|5.017690242159998|,0|727|524|454|125|49|8|,0|0|0|0|0|0|0|,0|41|42|35|13|5|0|,0|686|482|419|112|44|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|654|713|190|70|9|,0|0|0|0|0|0|0|,856|6|654|713|190|70|9|,0|0|73|240|37|21|1|,859|3|581|473|153|49|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
22,0|1|2|3|4|5|6|,804|522|271|161|84|42|52|,49.222001644038855|134.45931881561046|181.3429854668015|218.2598823281493|247.3287963277921|270.21809182552283|307.41913372440024|,10.212424539767444|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|17.639868132636554|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,802|2|522|432|126|44|8|,49.15520580596789|76.00713271049995|134.45931881561046|195.10136601003535|254.9585614937023|302.1830518071966|336.21758426902045|,10.136981128852995|0.8293922583864273|2.842170943040401e-14|17.850033062190764|10.790117375352006|13.577885847603916|5.334411671407107|,0|804|522|432|126|44|8|,0|0|0|0|0|0|0|,0|85|48|60|10|8|1|,0|719|474|372|116|36|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|688|657|195|62|16|,0|0|0|0|0|0|0|,669|6|688|657|195|62|16|,18|0|145|263|45|17|7|,652|5|543|394|150|45|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|,601|502|227|120|90|50|48|,50.032322341362466|134.45931881561052|181.34298546680157|218.25988232814927|247.32879632779213|270.21809182552283|305.4043526071238|,10.3901661098252|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|17.378162288024672|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,597|4|502|347|140|39|9|,49.844013522911254|78.13741349520703|134.45931881561052|194.10963567821858|255.50354471983877|298.8359479172324|333.8674395966531|,10.165467146236432|1.4585155748137615|2.842170943040401e-14|17.55897922713944|10.96757586214403|11.456750876736997|6.692094304446285|,0|601|502|347|140|39|9|,0|0|0|0|0|0|0|,0|5|17|30|21|8|1|,0|596|485|317|119|31|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|558|641|165|65|8|,0|0|0|0|0|0|0|,708|7|558|641|165|65|8|,0|0|57|188|17|11|2|,712|3|501|453|148|54|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|,670|460|298|112|80|53|52|,50.129490557870476|134.4593188156105|181.3429854668015|218.2598823281493|247.3287963277922|270.2180918255229|300.00405438744866|,10.218076030735984|0.0|2.842170943040401e-14|5.684341886080802e-14|0.0|1.1368683772161603e-13|16.390843210190212|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,668|2|460|410|133|47|5|,50.05304191169201|75.66333838147665|134.4593188156105|191.42760119477944|256.4500945336547|296.1992498733449|335.76921682002364|,10.13719139058486|0.621914381430912|0.0|16.449718670393988|11.206337894095306|11.994878682857387|5.137132972041463|,0|670|460|410|133|47|5|,0|0|0|0|0|0|0|,0|37|19|53|13|5|1|,0|633|441|357|120|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|607|639|153|79|7|,0|0|0|0|0|0|0|,708|6|607|639|153|79|7|,0|0|59|161|14|11|0|,710|4|548|478|139|68|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|,662|487|266|155|74|56|69|,50.07688182626117|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779213|270.2180918255228|300.57880427834385|,10.091349451189222|0.0|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|0.0|15.272927732865032|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,658|4|487|421|130|63|6|,49.91006178546114|77.5187785378673|134.4593188156105|194.9347170903381|257.18880054219915|297.24637723622897|335.56928822054994|,9.890516913345818|2.083206599988412|0.0|17.805319036371586|11.334410746232333|11.107094194071644|6.798552135557247|,0|662|487|421|130|63|6|,0|0|0|0|0|0|0|,0|47|19|64|15|19|2|,0|615|468|357|115|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|577|634|182|77|7|,0|0|0|0|0|0|0|,728|6|577|634|182|77|7|,0|0|66|195|39|26|0|,728|6|511|439|143|51|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
26,0|1|2|3|4|5|6|,682|462|270|121|89|38|55|,50.25453602565182|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779216|270.2180918255229|302.7673179069897|,10.508284906592369|0.0|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|15.736025906967088|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,676|6|462|391|127|48|7|,49.998261955837314|79.12808122475299|134.4593188156105|192.76739600445646|254.17756190979017|298.1444838270232|334.4667515981892|,10.18357068191096|5.132587476598746|0.0|17.06565643001823|10.481308563527735|10.480496798856322|6.404371962495624|,0|682|462|391|127|48|7|,0|0|0|0|0|0|0|,0|22|10|55|4|10|1|,0|660|452|336|123|38|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|629|632|163|67|5|,0|0|0|0|0|0|0|,728|8|629|632|163|67|5|,0|0|64|189|7|14|0|,732|4|565|443|156|53|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
