Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
188,0|1|2|3|4|5|6|,624|443|213|114|62|37|39|,49.7720210769354|134.4593188156105|181.3429854668016|218.25988232814927|247.32879632779222|270.2180918255229|299.20932934211686|,9.560554817781195|0.0|1.1368683772161603e-13|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|12.89970149153384|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,622|2|443|327|99|37|2|,49.682225781587384|77.69835793016875|134.4593188156105|194.213096299198|255.88338151381268|297.43339827267937|332.0640541267116|,9.442688973136217|2.3673711212240462|0.0|17.592180119460128|11.07373019711292|10.653315342286078|2.7278729742332075|,0|624|443|327|99|37|2|,0|0|0|0|0|0|0|,0|29|14|27|12|6|1|,0|595|429|300|87|31|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|554|572|143|56|3|,0|0|0|0|0|0|0|,579|4|554|572|143|56|3|,11|0|49|101|21|17|1|,571|2|505|471|122|39|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
189,0|1|2|3|4|5|6|,555|445|281|140|68|38|37|,49.73342268059117|134.45931881561046|181.34298546680148|218.25988232814936|247.32879632779216|270.2180918255229|298.576756460599|,9.721273328025521|2.842170943040401e-14|0.0|0.0|2.842170943040401e-14|1.1368683772161603e-13|12.32389560774374|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,553|2|445|421|106|35|2|,49.63452073611557|77.07981032809457|134.45931881561046|193.6193882235443|255.53439282697857|296.66319659396396|332.0640541267116|,9.598351651653743|0.7784712264831555|2.842170943040401e-14|17.392430242875147|10.976725791307773|9.611986890744124|2.7278729742332075|,0|555|445|421|106|35|2|,0|0|0|0|0|0|0|,0|101|30|43|14|0|0|,0|454|415|378|92|35|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|437|599|175|59|3|,0|0|0|0|0|0|0|,535|3|437|599|175|59|3|,0|0|26|158|23|18|1|,533|5|411|441|152|41|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
190,0|1|2|3|4|5|6|,496|376|234|142|97|43|33|,49.70427145199289|134.4593188156105|181.34298546680154|218.25988232814933|247.32879632779216|270.21809182552283|298.4561484991964|,10.186676614313045|0.0|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|11.17746442059461|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,491|5|376|376|140|33|0|,49.414270987191074|78.18231709553166|134.4593188156105|195.28500502614034|254.3590799449522|298.4561484991964|nan|,9.820373690942311|2.0452867655087226|0.0|17.897379381295462|10.559041216337882|11.177464420594609|nan|,0|496|376|376|140|33|0|,0|0|0|0|0|0|0|,0|24|0|42|21|5|0|,0|472|376|334|119|28|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|449|531|186|53|1|,0|0|0|0|0|0|0|,711|3|449|531|186|53|1|,0|0|30|154|42|17|0|,709|5|419|377|144|36|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
191,0|1|2|3|4|5|6|,661|367|206|133|74|52|33|,49.64881055310045|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.21809182552283|298.87857894210305|,10.571810901289032|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|12.648412722897113|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,656|5|367|339|126|33|0|,49.436577330100455|77.49380941069894|134.4593188156105|195.82660576933625|256.77517224749045|298.87857894210305|nan|,10.325414256753009|2.461543940097931|0.0|18.025400406637367|11.268845184506048|12.648412722897113|nan|,0|661|367|339|126|33|0|,0|0|0|0|0|0|0|,0|23|13|46|25|6|0|,0|638|354|293|101|27|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|602|486|145|64|3|,0|0|0|0|0|0|0|,711|9|602|486|145|64|3|,25|0|62|139|32|12|2|,692|3|540|347|113|52|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
192,0|1|2|3|4|5|6|,651|487|204|106|68|35|49|,49.61265054790651|134.4593188156105|181.34298546680157|218.25988232814927|247.32879632779216|270.21809182552283|295.5597259282779|,9.791259461131911|0.0|8.526512829121202e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|11.738305604516215|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,648|3|487|310|103|48|1|,49.47734979355355|78.83761348814438|134.4593188156105|193.9661824581011|255.10671227362286|294.8560497777737|329.3361811524784|,9.608448706273801|1.9633662350770444|0.0|17.511829119401803|10.841357847623271|10.788677022774424|0.0|,0|651|487|310|103|48|1|,0|0|0|0|0|0|0|,0|115|8|16|5|5|0|,0|536|479|294|98|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|515|608|152|68|3|,0|0|0|0|0|0|0|,565|3|515|608|152|68|3|,11|0|13|142|16|8|0|,553|4|502|466|136|60|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
193,0|1|2|3|4|5|6|,509|451|291|126|72|46|59|,50.70936260341511|134.4593188156105|181.3429854668015|218.25988232814922|247.3287963277922|270.2180918255229|299.88316670049755|,10.319863158962287|0.0|2.842170943040401e-14|1.4210854715202004e-13|0.0|1.1368683772161603e-13|12.22543799953848|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,505|4|451|417|118|56|3|,50.49802313050536|77.39097105827108|134.4593188156105|192.4977312810217|256.25174203029724|298.207902605776|331.1547631353005|,10.081433967648714|1.7509702280480666|0.0|16.95199830575311|11.16337676892572|10.095501562899589|2.571863304394423|,0|509|451|417|118|56|3|,0|0|0|0|0|0|0|,0|0|13|54|14|10|2|,0|509|438|363|104|46|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|481|626|161|82|3|,0|0|0|0|0|0|0|,787|8|481|626|161|82|3|,0|0|21|170|29|24|0|,785|10|460|456|132|58|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
194,0|1|2|3|4|5|6|,730|413|268|159|70|44|54|,50.17367643695994|134.45931881561046|181.3429854668015|218.25988232814927|247.32879632779213|270.21809182552283|301.13027758761103|,10.115074551055287|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|13.563067818116558|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,721|9|413|427|114|52|2|,49.83164317002705|77.57434148791664|134.45931881561046|195.08955830276005|256.1632612567408|299.9405169514918|332.0640541267116|,9.69680706054373|2.449565255700142|2.842170943040401e-14|17.846919814012026|11.143020584303851|12.350163844539283|2.7278729742332075|,0|730|413|427|114|52|2|,0|0|0|0|0|0|0|,0|16|22|77|8|12|1|,0|714|391|350|106|40|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|672|552|190|70|3|,0|0|0|0|0|0|0|,704|10|672|552|190|70|3|,22|0|79|106|35|11|1|,688|4|593|446|155|59|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
195,0|1|2|3|4|5|6|,665|527|252|144|93|49|52|,49.63324750420595|134.45931881561052|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|301.0666371751045|,10.0421558250455|2.842170943040401e-14|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.41097434300112|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,661|4|527|396|142|50|2|,49.45609474498988|78.90774096465937|134.45931881561052|194.76731159820073|255.22721519672734|299.82674049704025|332.0640541267116|,9.807398841260275|2.9493025511708075|2.842170943040401e-14|17.758714231154077|10.881370448006868|13.255739853268624|2.7278729742332075|,0|665|527|396|142|50|2|,0|0|0|0|0|0|0|,0|74|52|67|33|15|0|,0|591|475|329|109|35|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|568|619|172|54|9|,0|0|0|0|0|0|0|,876|6|568|619|172|54|9|,7|0|95|235|41|19|3|,869|5|473|384|131|35|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
196,0|1|2|3|4|5|6|,819|425|245|108|72|50|35|,50.03370325517796|134.45931881561046|181.34298546680157|218.25988232814925|247.3287963277922|270.21809182552283|301.06782081813697|,10.18554469385755|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|0.0|5.684341886080802e-14|15.188743393555534|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,814|5|425|353|122|30|5|,49.85729555333288|78.75287711555764|134.45931881561046|192.63767345837533|256.70965513833744|296.1745692307979|330.4273303421716|,9.96327325380479|1.7288707030754595|2.842170943040401e-14|17.011609413545614|11.257030572654386|10.03725384784441|2.182298379386566|,0|819|425|353|122|30|5|,0|0|0|0|0|0|0|,0|50|14|17|5|4|2|,0|769|411|336|117|26|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|739|585|152|62|4|,0|0|0|0|0|0|0|,585|9|739|585|152|62|4|,24|0|124|124|9|16|3|,568|2|615|461|143|46|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
197,0|1|2|3|4|5|6|,545|547|261|148|74|48|44|,49.27879858416514|134.4593188156105|181.34298546680148|218.25988232814936|247.32879632779213|270.2180918255228|297.9280699748787|,9.4871064107112|0.0|0.0|0.0|5.684341886080802e-14|0.0|11.878867457043736|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,543|2|547|409|122|43|1|,49.176809933320186|76.96871728856905|134.4593188156105|194.70166697164132|256.33442078591565|297.07077097194696|334.7919271009448|,9.35391097324738|1.3375269359610726|0.0|17.739974514356486|11.181731864198252|10.585402784307586|0.0|,0|545|547|409|122|43|1|,0|0|0|0|0|0|0|,0|24|29|35|6|6|0|,0|521|518|374|116|37|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|506|681|191|74|3|,0|0|0|0|0|0|0|,598|3|506|681|191|74|3|,0|0|22|218|34|11|1|,597|4|484|463|157|63|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
198,0|1|2|3|4|5|6|,541|438|281|120|95|43|59|,50.39292486217797|134.4593188156105|181.34298546680148|218.25988232814927|247.32879632779208|270.21809182552283|298.85597512785273|,10.145771702130364|0.0|0.0|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|13.104165611698976|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,537|4|438|401|138|57|2|,50.189306983831074|77.72862503024831|134.4593188156105|192.39043589912504|254.4609681133169|297.78649421470794|329.3361811524784|,9.903553372934551|1.445786922741802|0.0|16.905366814603457|10.601061888377854|12.000108413691441|0.0|,0|541|438|401|138|57|2|,0|0|0|0|0|0|0|,0|5|21|35|19|9|1|,0|536|417|366|119|48|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|486|626|170|73|6|,0|0|0|0|0|0|0|,643|6|486|626|170|73|6|,15|0|32|180|28|9|0|,633|1|454|446|142|64|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
199,0|1|2|3|4|5|6|,581|410|225|169|77|56|62|,50.013496810956305|134.4593188156105|181.34298546680154|218.25988232814933|247.3287963277921|270.2180918255228|299.72072590141113|,9.105152196597722|0.0|5.684341886080802e-14|2.842170943040401e-14|8.526512829121202e-14|0.0|13.013620868606427|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,580|1|410|394|133|58|4|,49.96476397417148|78.27854214615257|134.4593188156105|197.17789807991772|256.9663944320998|297.67828071168236|329.3361811524784|,9.036975344273324|0.0|0.0|18.2710530151341|11.301085508822212|10.787697181276043|0.0|,0|581|410|394|133|58|4|,0|0|0|0|0|0|0|,0|2|32|63|14|15|1|,0|579|378|331|119|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|547|528|181|81|5|,0|0|0|0|0|0|0|,627|4|547|528|181|81|5|,12|0|72|130|43|10|0|,616|3|475|398|138|71|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
200,0|1|2|3|4|5|6|,568|431|246|110|71|45|69|,49.960073925991274|134.4593188156105|181.34298546680157|218.25988232814922|247.3287963277921|270.2180918255229|299.33592552990024|,10.524381626748573|0.0|8.526512829121202e-14|1.4210854715202004e-13|8.526512829121202e-14|1.1368683772161603e-13|14.090661816478137|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,566|2|431|356|116|64|5|,49.862227357300426|77.65065286550272|134.4593188156105|192.74989180036405|256.20826440880825|296.73641746805197|332.60962872155824|,10.413189615570715|0.3669795966408458|0.0|17.058431127173307|11.153466517960275|10.965738307258276|2.672758747999873|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|
